id,sku,name,price,imageUrl,colorName,colorHex,category,seasons,styles,emotionalWords,role,pass,behavior,movement,finish,palette,ep,es,blend,intensity,contrast,inStock,recommendedQty
product_1767174373607_32,92004NT.PC,Tulip 22.5'',8.4,"https://images.junipercdn.com/1075/92004nt-pc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral,#FF7F50,secondary,"['spring', 'early summer']","['traditional', 'contemporary', 'cottage']","['warm', 'cheerful', 'fresh']",secondary,1,mid,still,matte,neutral-mid,warmth,joy,,"[1, 2]",unified,True,5
product_1767174373607_33,92004NT.WH,Tulip 22.5'',8.4,"https://images.junipercdn.com/1075/92004nt-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pristine White,#FEFEFE,secondary,"['spring', 'early summer']","['modern', 'minimalist', 'classic']","['elegant', 'pure', 'refined']",secondary,2,light,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,5
product_1767174373607_34,92118.BU,Tulip Parrot 27.5'' (Burgundy),9.24,"https://images.junipercdn.com/1075/92118-bu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#6B1F3A,secondary,"['spring', 'fall']","['gothic', 'elegant', 'dramatic']","['dramatic', 'sophisticated', 'mysterious']",secondary,1,mid,still,matte,neutral-dark,awe,reverence,,"[1, 2]",unified,True,2
product_1767174373607_35,92118.MVGR,Tulip Parrot 27.5'' (Mauve/Green),9.24,"https://images.junipercdn.com/1075/92118-mvgr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Burgundy Magenta,#8B2252,secondary,"['spring', 'early summer']","['contemporary', 'romantic', 'sophisticated']","['elegant', 'sophisticated', 'dramatic']",secondary,1,mid,still,matte,neutral-dark,reverence,reverence,,"[1, 2]",unified,True,5
product_1767172969224_26,06731.WH,Blossom Peach Branch 31.5'',12.6,"https://images.junipercdn.com/1075/06731-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F8F6F0,secondary,"['spring', 'summer']","['romantic', 'traditional', 'natural']","['delicate', 'romantic', 'fresh']",secondary,1,light,sweeping,matte,neutral-light,peace,tenderness,,"[1, 2]",unified,True,2
product_1767172827833_0,07095.SCO,Day Lily Spray 32'',9.24,"https://images.junipercdn.com/1075/07095-sco_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Coral,#F4A688,secondary,"['spring', 'early summer']","['cottage', 'romantic', 'contemporary']","['delicate', 'fresh', 'elegant']",secondary,2,light,still,matte,neutral-mid,peace,joy,,"[1, 2]",unified,True,4
product_1767172827833_2,94030.WH,Spirea Branch L. 47'',13.3,"https://images.junipercdn.com/1075/94030-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Brown Stem,#8B4513,secondary,"['spring', 'summer']","['rustic', 'natural', 'romantic']","['delicate', 'natural', 'airy']",secondary,2,light,reaching,matte,neutral-mid,peace,trust,,"[1, 2]",unified,True,5
product_1767172827834_5,94032.PK,Wax Flower Spray 31'',10.5,"https://images.junipercdn.com/1075/94032-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4C2C2,secondary,"['spring', 'summer']","['romantic', 'vintage', 'cottage', 'shabby-chic']","['romantic', 'delicate', 'soft', 'feminine']",secondary,2,light,sweeping,matte,neutral-mid,tenderness,peace,,"[1, 2]",unified,True,4
product_1767172827834_6,94041.WH,Sweet Pea Spray 32'',6.72,"https://images.junipercdn.com/1075/94041-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,secondary,"['spring', 'summer']","['romantic', 'garden', 'traditional', 'wedding']","['delicate', 'romantic', 'pure']",secondary,2,light,sweeping,matte,neutral-light,peace,tenderness,,"[1, 2]",unified,True,4
product_1767172827834_11,07093.WH,Snow Ball Spray 31'',6.72,"https://images.junipercdn.com/1075/07093-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,secondary,"['spring', 'summer']","['contemporary', 'modern', 'minimalist']","['modern', 'clean', 'architectural']",secondary,1,mid,still,matte,neutral-light,joy,peace,,"[1, 2]",unified,True,2
product_1767172827835_16,94047.BU,Eucalyptus Bud Spray 33'',8.4,"https://images.junipercdn.com/1075/94047-bu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Burgundy Red,#8B2635,secondary,"['winter', 'fall']","['modern', 'contemporary', 'eclectic']","['exotic', 'bold', 'sophisticated']",secondary,1,mid,sweeping,satin,neutral-dark,awe,joy,,"[1, 2]",unified,True,2
product_1767172827836_17,94052.PU,Wild Delphinium Spray 30'',7.7,"https://images.junipercdn.com/1075/94052-pu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Lavender Purple,#B399C7,secondary,"['spring', 'summer']","['romantic', 'cottage', 'vintage', 'garden']","['delicate', 'romantic', 'cottage-garden']",secondary,1,light,sweeping,matte,neutral-mid,peace,tenderness,,"[1, 2]",unified,True,4
product_1767172827837_24,94041.WHLV,Sweet Pea Spray 32'',6.72,"https://images.junipercdn.com/1075/94041-whlv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pale Lavender Pink,#E8C2D4,secondary,"['spring', 'early summer']","['cottage', 'romantic', 'vintage']","['romantic', 'delicate', 'feminine']",secondary,2,light,still,matte,neutral-mid,tenderness,peace,,"[1, 2]",unified,True,4
product_1767172827837_26,06108.RD,Daisy Spray 26''H,2.45,"https://images.junipercdn.com/1075/06108-rd_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Burgundy Red,#8B1538,secondary,"['fall', 'summer']","['rustic', 'cottage', 'wildflower']","['natural', 'cottage-garden', 'delicate']",secondary,2,light,sweeping,matte,neutral-dark,trust,nostalgia,,"[1, 2]",unified,True,2
product_1767172906827_5,98063.CW,Rose Sprayx4   24'' (Cream/Wine),9.8,"https://images.junipercdn.com/1075/98063-cw_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Creamy White,#F8F6F0,secondary,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'romantic', 'timeless', 'sophisticated']",secondary,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172906827_6,98063.PC,Rose Sprayx4   24'' (Peach),9.8,"https://images.junipercdn.com/1075/98063-pc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#F4A6A0,secondary,"['spring', 'summer']","['romantic', 'traditional', 'garden', 'vintage']","['romantic', 'elegant', 'feminine', 'soft']",secondary,1,mid,sweeping,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172906827_7,98063.PK,Rose Sprayx4   24'' (Pink),9.8,"https://images.junipercdn.com/1075/98063-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4C2C2,secondary,"['year round', 'spring', 'summer']","['romantic', 'traditional', 'shabby-chic', 'garden']","['romantic', 'elegant', 'soft', 'feminine']",secondary,1,mid,sweeping,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172906828_9,98064.ABWH,Trailing Rose Spray 23'',9.24,"https://images.junipercdn.com/1075/98064-abwh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#722F37,secondary,"['winter', 'fall']","['traditional', 'romantic', 'gothic']","['romantic', 'elegant', 'dramatic']",secondary,1,mid,sweeping,matte,neutral-dark,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172906828_10,98064.DCO,Trailing Rose Spray 23'',9.24,"https://images.junipercdn.com/1075/98064-dco_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Apricot Orange,#E67E52,secondary,"['autumn', 'summer']","['traditional', 'romantic', 'rustic']","['elegant', 'warm', 'romantic']",secondary,1,heavy,sweeping,matte,champagne,reverence,warmth,,"[2, 3]",unified,True,2
product_1767172906828_11,98064.LY,Trailing Rose Spray 23'',9.24,"https://images.junipercdn.com/1075/98064-ly_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pale Yellow,#FFFACD,secondary,"['spring', 'summer']","['traditional', 'romantic', 'elegant', 'cottage']","['elegant', 'romantic', 'soft', 'sophisticated']",secondary,1,mid,sweeping,matte,champagne,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172906828_12,98064.MV,Trailing Rose Spray S 23'' (Mauve),9.24,"https://images.junipercdn.com/1075/98064-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#F8BBD9,secondary,"['spring', 'summer']","['romantic', 'traditional', 'cottage']","['romantic', 'elegant', 'feminine']",secondary,1,mid,reaching,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172906828_13,98064.PC,Trailing Rose Spray S 23'' (Peach),9.24,"https://images.junipercdn.com/1075/98064-pc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#E8A298,secondary,"['spring', 'fall', 'summer']","['romantic', 'traditional', 'cottage', 'elegant']","['romantic', 'elegant', 'soft', 'feminine']",secondary,1,mid,sweeping,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172906828_14,98064.WH,Trailing Rose Spray S 23'' (White),9.24,"https://images.junipercdn.com/1075/98064-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,secondary,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'bridal']","['elegant', 'romantic', 'pure', 'classic']",secondary,1,mid,architectural,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172906828_15,98065.MV,Trailing Rose Spray L 23'',9.66,"https://images.junipercdn.com/1075/98065-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4C2C2,secondary,"['spring', 'summer']","['romantic', 'cottage', 'traditional', 'garden']","['romantic', 'delicate', 'cheerful', 'natural']",secondary,1,mid,sweeping,matte,neutral-mid,tenderness,peace,,"[1, 2]",unified,True,2
product_1767172906828_16,98065.PC,Trailing Rose Spray L 23'',9.7,"https://images.junipercdn.com/1075/98065-pc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Peachy Pink,#F4A4A4,secondary,"['spring', 'summer']","['romantic', 'cottage', 'traditional', 'shabby-chic']","['romantic', 'soft', 'elegant', 'delicate']",secondary,1,mid,sweeping,matte,neutral-mid,tenderness,tenderness,,"[1, 2]",unified,True,2
product_1767172906831_35,98070.WH,Ranunculus 19.5'',6.72,"https://images.junipercdn.com/1075/98070-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,secondary,"['spring', 'summer', 'wedding']","['traditional', 'romantic', 'elegant', 'modern']","['elegant', 'pure', 'romantic', 'sophisticated']",secondary,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,4
product_1767172969221_3,98072.MV,Ranunculus Open 18.5'',5.6,"https://images.junipercdn.com/1075/98072-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#D4A5A5,secondary,"['spring', 'fall', 'summer']","['romantic', 'elegant', 'vintage', 'shabby-chic']","['elegant', 'romantic', 'sophisticated']",secondary,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172969221_4,98072.WH,Ranunculus Open 18.5'',5.6,"https://images.junipercdn.com/1075/98072-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,secondary,"['spring', 'summer']","['traditional', 'romantic', 'classic']","['elegant', 'romantic', 'fresh']",secondary,1,mid,sweeping,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172969221_6,98072.WHEP,Ranunculus Open 18.5'' (New Color),6.72,"https://images.junipercdn.com/1075/98072-whep_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Lavender Pink,#D4A5C2,secondary,"['spring', 'summer']","['romantic', 'vintage', 'elegant', 'shabby-chic']","['elegant', 'romantic', 'sophisticated']",secondary,1,mid,sweeping,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172969221_7,98073.AB,Ranunculus Bud 18.5'' (American Bea,6.72,"https://images.junipercdn.com/1075/98073-ab_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Magenta,#C2185B,secondary,"['spring', 'summer']","['romantic', 'elegant', 'traditional', 'contemporary']","['romantic', 'elegant', 'luxurious']",secondary,2,mid,sweeping,gloss,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,4
product_1767172969221_8,98073.WH,Ranunculus Bud 18.5'' (White),6.72,"https://images.junipercdn.com/1075/98073-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Ghost White,#F8F8FF,secondary,"['spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'romantic', 'pure', 'sophisticated']",secondary,1,mid,sweeping,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172969222_15,06143.WH,Wax Flower 26'' (White),11.2,"https://images.junipercdn.com/1075/06143-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft White,#F8F8F8,secondary,"['spring', 'summer']","['natural', 'romantic', 'wildflower']","['delicate', 'natural', 'airy']",secondary,2,light,sweeping,matte,neutral-light,peace,trust,,"[1, 2]",unified,True,5
product_1767172969223_17,06144.LVWH,Mountain Bloom 30'' (Lavender White,11.2,"https://images.junipercdn.com/1075/06144-lvwh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F2E8,secondary,"['spring', 'summer']","['rustic', 'wildflower', 'natural', 'cottage']","['natural', 'delicate', 'meadow-like']",secondary,2,light,sweeping,matte,neutral-light,trust,peace,,"[1, 2]",unified,True,4
product_1767172969223_18,06350.GR,Morning Glory Vine Branch 34'',5.04,"https://images.junipercdn.com/1075/06350-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#8FA68E,secondary,"['spring', 'fall', 'summer']","['natural', 'rustic', 'modern', 'minimalist']","['natural', 'organic', 'subtle']",secondary,2,light,reaching,matte,botanical-green,trust,trust,,"[1, 2]",unified,True,5
product_1767172969223_19,06353.BL,Wild Wax Flower Spray 29'',5.6,"https://images.junipercdn.com/1075/06353-bl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Lavender Blue,#9BB5FF,secondary,"['spring', 'summer']","['cottage', 'romantic', 'wildflower', 'english-garden']","['delicate', 'whimsical', 'romantic']",secondary,2,light,reaching,matte,neutral-mid,peace,nostalgia,,"[1, 2]",unified,True,5
product_1767172969223_21,06423.GR,Garden Thistle Stem 21.26'',2.8,"https://images.junipercdn.com/1075/06423-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#A8B8A0,secondary,"['autumn', 'winter']","['modern', 'rustic', 'minimalist']","['natural', 'textural', 'architectural']",secondary,1,light,sweeping,matte,botanical-green,trust,trust,,"[1, 2]",unified,True,5
product_1767172969223_23,06436.CR,Garden Ranunculus Stem 20'',3.36,"https://images.junipercdn.com/1075/06436-cr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F8F6F0,secondary,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'vintage', 'elegant']","['elegant', 'romantic', 'sophisticated']",secondary,1,mid,sweeping,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172969224_29,07272.WH,Rose Hip 25'' (White),12.04,"https://images.junipercdn.com/1075/07272-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft White,#F8F8F6,secondary,"['spring', 'summer', 'wedding']","['romantic', 'cottage', 'vintage', 'modern']","['delicate', 'ethereal', 'romantic']",secondary,2,light,reaching,matte,neutral-light,peace,peace,,"[1, 2]",unified,True,5
product_1767172969225_33,07810.BL,Spirea Branch 42'',11.2,"https://images.junipercdn.com/1075/07810-bl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Lavender Purple,#8B6BB1,secondary,"['spring', 'summer']","['cottage', 'romantic', 'wildflower']","['delicate', 'textural', 'charming']",secondary,2,light,sweeping,matte,neutral-mid,peace,trust,,"[1, 2]",unified,True,5
product_1767172969225_34,07810.CR,Spirea Branch 42'',11.2,"https://images.junipercdn.com/1075/07810-cr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pale Cream,#F5F2E8,secondary,"['year round', 'spring']","['modern', 'rustic', 'transitional']","['delicate', 'natural', 'understated']",secondary,1,light,sweeping,matte,neutral-light,peace,trust,,"[1, 2]",unified,True,5
product_1767172969225_35,07810.GR,Spirea Branch 42'',11.2,"https://images.junipercdn.com/1075/07810-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Olive Green,#6B7D47,secondary,"['spring', 'fall', 'summer']","['rustic', 'natural', 'cottage', 'modern']","['natural', 'understated', 'organic']",secondary,2,light,reaching,matte,botanical-green,trust,peace,,"[1, 2]",unified,True,5
product_1767008970468_15,96343NT.LNPC,Lilac Spray 27.5'',13.3,"https://images.junipercdn.com/1075/96343nt-lnpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#D4A5A5,secondary,"['spring', 'fall', 'summer']","['romantic', 'vintage', 'cottage', 'traditional']","['romantic', 'vintage', 'soft', 'sophisticated']",secondary,1,mid,sweeping,matte,neutral-mid,tenderness,nostalgia,,"[1, 2]",unified,True,2
product_1767009042312_16,96514.LN,Tree Magnolia 35'',20.3,"https://images.junipercdn.com/1075/96514-ln_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,secondary,"['year round', 'spring']","['traditional', 'modern', 'minimalist', 'wedding']","['elegant', 'pristine', 'sophisticated']",secondary,1,heavy,sweeping,matte,neutral-light,reverence,peace,,"[2, 3]",unified,True,2
product_1767009042313_26,96522NT.BI,Rose Beatrix Potter Branch 24'',12.6,"https://images.junipercdn.com/1075/96522nt-bi_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F3E7,secondary,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'classic', 'vintage']","['elegant', 'romantic', 'timeless']",secondary,1,mid,sweeping,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767009042314_27,96522NT.DMV,Rose Beatrix Potter Branch 24'',12.6,"https://images.junipercdn.com/1075/96522nt-dmv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#C8857D,secondary,"['spring', 'fall', 'summer']","['romantic', 'vintage', 'elegant', 'traditional']","['romantic', 'elegant', 'vintage']",secondary,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767009042314_28,96522NT.DPK,Rose Beatrix Potter Branch 24'',12.6,"https://images.junipercdn.com/1075/96522nt-dpk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#D4938A,secondary,"['spring', 'fall', 'summer']","['romantic', 'traditional', 'vintage', 'shabby-chic']","['romantic', 'elegant', 'vintage']",secondary,1,mid,sweeping,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767009042314_29,96522NT.LPC,Rose Beatrix Potter Branch 24'',12.6,"https://images.junipercdn.com/1075/96522nt-lpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peach Coral,#E6967A,secondary,"['spring', 'summer']","['romantic', 'traditional', 'elegant']","['romantic', 'elegant', 'warm']",secondary,1,mid,sweeping,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767173602751_7,95626.LG,Snowball X3 33'' (Light Green),12.6,"https://images.junipercdn.com/1075/95626-lg_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Lime Green,#9ACD32,secondary,"['spring', 'summer']","['farmhouse', 'traditional', 'cottage']","['fresh', 'cheerful', 'natural']",secondary,1,heavy,sweeping,matte,botanical-green,joy,joy,,"[2, 3]",unified,True,2
